addr1,addr2,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,modifiedtime,tel,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3
서울특별시 서초구 헌인릉길 36-10 (내곡동),,827642,12,20091027022815,http://tong.visitkorea.or.kr/cms/resource/20/3499820_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/3499820_image3_1.jpg,127.0810118065,37.4642401896,20250620142359,,헌인릉 생태경관보전지역(오리나무림),06795,11,650,NA,NA04,NA040500
서울특별시 도봉구 마들로 650 (방학동),,2763818,12,20211027233340,http://tong.visitkorea.or.kr/cms/resource/36/3467836_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3467836_image3_1.jpg,127.0470813263,37.6680825612,20250610112414,,헬로애니멀,01331,11,320,VE,VE02,VE020300
서울특별시 종로구 창덕궁길 19 (원서동),,1605927,12,20120418193441,http://tong.visitkorea.or.kr/cms/resource/09/3540909_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3540909_image3_1.jpg,126.9885725479,37.5782863946,20250918154314,,현대원서공원,03058,11,110,VE,VE03,VE030100
서울특별시 성동구 용답동,237,1837037,12,20130812195216,http://tong.visitkorea.or.kr/cms/resource/81/3465481_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3465481_image3_1.jpg,127.0701156307,37.5602538457,20250611094518,,호국무공수훈자공적비,04808,11,200,HS,HS02,HS020100
서울특별시 동작구 동작동,305 (국립서울현충원 내),486625,12,20080225220528,http://tong.visitkorea.or.kr/cms/resource/00/2016200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2016200_image3_1.jpg,126.9649158351,37.4989535207,20250317210822,,호국지장사(서울),06984,11,590,HS,HS03,HS030100
서울특별시 강서구 개화동로13길 56-33,(개화동),1837041,12,20130812195919,http://tong.visitkorea.or.kr/cms/resource/37/3509737_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3509737_image3_1.jpg,126.8036199031,37.5807272474,20250718165434,,호국충혼위령비,07504,11,500,HS,HS02,HS020100
서울특별시 금천구 시흥동,산83-1번지,1116022,12,20101023020846,http://tong.visitkorea.or.kr/cms/resource/31/2675531_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2675531_image3_1.jpg,126.9145135735,37.4462531839,20250103144839,,호암산성,08572,11,545,HS,HS01,HS011000
서울특별시 금천구 호암로 278 (시흥동),,486685,12,20080225221311,http://tong.visitkorea.or.kr/cms/resource/42/3495042_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/3495042_image3_1.jpg,126.9253596312,37.4525554233,20250604091155,,호압사(서울),08655,11,545,HS,HS03,HS030100
서울특별시 종로구 자하문로11길 16-2,,2969267,12,20230413152000,http://tong.visitkorea.or.kr/cms/resource/47/2969247_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2969247_image3_1.jpg,126.9704602659,37.5798497770,20250107162609,,호전다실,03036,11,110,EX,EX07,EX070200
서울특별시 마포구 서교동,,781031,12,20090820010620,http://tong.visitkorea.or.kr/cms/resource/69/3092369_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3092369_image3_1.jpg,126.9231152827,37.5550518109,20250806165525,,홍대,04055,11,440,EX,EX07,EX070200
서울특별시 마포구 상수동,,2500145,12,20170718023749,http://tong.visitkorea.or.kr/cms/resource/70/3512970_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3512970_image3_1.jpg,126.9240152858,37.5520521753,20250725160045,,홍대 벽화거리,04074,11,440,VE,VE04,VE040100
서울특별시 마포구 서교동,,3082405,12,20231207141501,http://tong.visitkorea.or.kr/cms/resource/99/3082399_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/99/3082399_image3_1.JPG,126.9237957624,37.5555489875,20250818165415,,홍대걷고싶은거리,04044,11,440,VE,VE04,VE040100
서울특별시 마포구 어울마당로 68 (서교동),,3083146,12,20240117172012,http://tong.visitkorea.or.kr/cms/resource/96/3509996_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/3509996_image3_1.jpg,126.9215044287,37.5511522355,20250723092535,,홍대카페(ㅎㄷ 카페),04041,11,440,VE,VE12,VE120300
서울특별시 동대문구 회기로 57 (청량리동),,126500,12,20040223090000,http://tong.visitkorea.or.kr/cms/resource/15/3500915_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3500915_image3_1.jpg,127.0426644595,37.5917302493,20250627130838,,홍릉시험림(홍릉숲),02455,11,230,NA,NA04,NA040700
서울특별시 강서구 양천로49길 56-12,(가양동),2759964,12,20211020231200,http://tong.visitkorea.or.kr/cms/resource/38/3467738_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/3467738_image3_1.jpg,126.8404806729,37.5720539135,20250610093307,,홍원사,07521,11,500,HS,HS03,HS030100
서울특별시 마포구 와우산로21길 19-3 (서교동),,3076217,12,20231204143046,,,126.9229987061,37.5522354691,20241118093938,,홍익문화공원,04041,11,440,VE,VE03,VE030100
서울특별시 서대문구 연희로 248 (연희동),,3452906,12,20241219152851,http://tong.visitkorea.or.kr/cms/resource/45/3452745_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3452745_image3_1.jpg,126.9362995081,37.5792603445,20250724153640,,홍제천인공폭포,03718,11,410,NA,NA05,NA050100
서울특별시 서대문구 연희동 170-181,,2783698,12,20211130221310,http://tong.visitkorea.or.kr/cms/resource/00/3498000_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3498000_image3_1.jpg,126.9357023224,37.5798797061,20250616110516,,홍제폭포,,11,410,NA,NA01,NA010300
서울특별시 종로구 홍지동,99-7,129506,12,20070404090000,http://tong.visitkorea.or.kr/cms/resource/03/3531403_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/3531403_image3_1.jpg,126.9586135629,37.5996528175,20250909110113,,홍지문 및 탕춘대성,03017,11,110,HS,HS01,HS010200
서울특별시 종로구 송월1길 38 (홍파동),,945987,12,20100205224920,,,126.9650998768,37.5716006396,20250314132148,,홍파동 홍난파 가옥,03178,11,110,HS,HS01,HS010500
서울특별시 강북구 화계사길 117,(수유동),126507,12,20040216090000,,,127.0073220730,37.6326415233,20240612095052,,화계사(서울),01095,11,305,HS,HS03,HS030100
서울특별시 노원구 화랑로 608,,2654601,12,20200428185927,http://tong.visitkorea.or.kr/cms/resource/79/3456879_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/3456879_image3_1.jpg,127.0928645166,37.6241440529,20250724153405,,화랑대 철도공원,01802,11,350,VE,VE03,VE030100
서울특별시 중구 소공로 112,(소공동),250299,12,20071019090000,,,126.9794848592,37.5651627568,20240827182301,,환구단,04533,11,140,HS,HS03,HS030400
서울특별시 강서구 허준로 221-40 (가양동),,2755447,12,20211012182648,http://tong.visitkorea.or.kr/cms/resource/51/3509751_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/3509751_image3_1.jpg,126.8641149160,37.5618360794,20250724145117,,황금내근린공원,07531,11,500,VE,VE03,VE030400
서울특별시 종로구 사직로9길 15-32 (사직동),,1604450,12,20120417190317,http://tong.visitkorea.or.kr/cms/resource/31/3350631_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/3350631_image3_1.jpg,126.9651024987,37.5771000006,20250724144100,,황학정,03027,11,110,HS,HS01,HS010100
서울특별시 서초구 효령로 135 (방배동),,753986,12,20090617200943,http://tong.visitkorea.or.kr/cms/resource/17/3515817_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3515817_image3_1.jpg,126.9989465511,37.4819088876,20250731203450,,효령대군 이보 묘역,06666,11,650,HS,HS01,HS010800
서울특별시 관악구 남현동,산 57-48,126914,12,20020510090000,http://tong.visitkorea.or.kr/cms/resource/84/3401684_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/84/3401684_image3_1.JPG,126.9756156509,37.4709514086,20250328135740,,효민공 이경직 묘역,08803,11,620,HS,HS01,HS010800
서울특별시 동작구 현충로 55 (흑석동),,736737,12,20090520203730,http://tong.visitkorea.or.kr/cms/resource/95/3530095_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3530095_image3_1.jpg,126.9627795863,37.5107215609,20250917141553,,효사정,06904,11,590,VE,VE03,VE030100
서울특별시 용산구 두텁바위로1가길 47 (후암동),,2767753,12,20211103224717,http://tong.visitkorea.or.kr/cms/resource/25/2767725_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2767725_image3_1.jpg,126.9762495143,37.5484924136,20250408144644,,후암거실,04335,11,170,VE,VE12,VE120300
서울특별시 용산구 후암동,,3060941,12,20231130145920,http://tong.visitkorea.or.kr/cms/resource/62/3054462_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/62/3054462_image3_1.JPG,126.9819240556,37.5464427543,20250624163719,,후암동108계단,04336,11,170,VE,VE04,VE040200
서울특별시 용산구 후암로35길 39,,2932122,12,20221209150822,,,126.9761522655,37.5497617088,20240617130329,,후암별채,04332,11,170,EX,EX05,EX050400
서울특별시 중구 을지로 227 (을지로5가),,1605966,12,20120418202444,http://tong.visitkorea.or.kr/cms/resource/83/3077783_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/83/3077783_image3_1.JPG,127.0034353998,37.5670907411,20250415100027,,훈련원공원,04562,11,140,VE,VE03,VE030500
서울특별시 종로구 종로 288,(종로6가),126514,12,20031027090000,http://tong.visitkorea.or.kr/cms/resource/27/2536327_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2536327_image3_1.jpg,127.0095263952,37.5711931512,20250910141643,,흥인지문,03119,11,110,HS,HS01,HS010300
서울특별시 종로구 종로6가,70,3056442,12,20231204111054,http://tong.visitkorea.or.kr/cms/resource/06/3056406_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/3056406_image3_1.jpg,127.0082096468,37.5782895248,20250507133441,,흥인지문공원,03098,11,110,HS,HS01,HS010200
서울특별시 성북구 흥천사길 29 (돈암동),,126506,12,20041230090000,,,127.0093839676,37.5984427587,20250318210111,,흥천사,02825,11,290,HS,HS03,HS030100
서울특별시 양천구 목동중앙본로1길 37 (목동),,2611482,12,20190717201103,http://tong.visitkorea.or.kr/cms/resource/57/3396257_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/57/3396257_image3_1.JPG,126.8687762819,37.5376778592,20250319191708,,150년 수령 느티나무,07961,11,470,NA,NA03,NA030200
서울특별시 강남구 남부순환로 3104 (대치동),SETEC,3432447,12,20241202141048,http://tong.visitkorea.or.kr/cms/resource/64/3432064_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3432064_image3_1.jpg,127.0707673919,37.4960890861,20241202141105,,2025 서울 카페&베이커리페어,06287,11,680,EX,EX07,EX070200
서울특별시 서대문구 통일로 251 (현저동),,1825057,12,20130703234030,http://tong.visitkorea.or.kr/cms/resource/98/3505798_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/3505798_image3_1.jpg,126.9573421635,37.5746723659,20250714133349,,3.1독립선언기념탑,03732,11,410,HS,HS02,HS020100
서울특별시 중구 장충단로 59 (장충동2가),,1825460,12,20130705013113,http://tong.visitkorea.or.kr/cms/resource/61/3077661_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/61/3077661_image3_1.JPG,127.0000222551,37.5518007890,20250820111525,,3.1독립운동기념탑,04621,11,140,HS,HS02,HS020100
서울특별시 강북구 4.19로8길 17 (수유동),,3386415,12,20241014105531,http://tong.visitkorea.or.kr/cms/resource/88/3385688_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/88/3385688_image3_1.JPG,127.0084548789,37.6475648078,20250321112000,,4·19학생혁명기념탑,01009,11,305,HS,HS02,HS020100
서울특별시 중구 을지로 281 (을지로7가),지하2층 DDP마켓,2950841,12,20230227164419,http://tong.visitkorea.or.kr/cms/resource/23/3500923_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/3500923_image3_1.jpg,127.0095709797,37.5661076320,20250627131805,,B the B,04566,11,140,VE,VE12,VE120300
서울특별시 구로구 디지털로26길 111 (구로동),JNK디지털타워 지하 1층,2990289,12,20230612101931,http://tong.visitkorea.or.kr/cms/resource/19/3498019_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/3498019_image3_1.jpg,126.8970613627,37.4826347586,20250616112726,,G밸리 4차산업체험관,08390,11,530,EX,EX06,EX060200
서울특별시 강남구 가로수길 69 (신사동),엘큐브,2998565,12,20230818105003,,,127.0223932663,37.5226073602,20250118230600,,High Street Italia (하이 스트리트 이탈리아),06028,11,680,VE,VE12,VE120300
서울특별시 마포구 상암산로 48-6,(상암동) JTBC빌딩,2553928,12,20180717193959,,,126.8900787865,37.5769958913,20250605143110,,JTBC,03909,11,440,EX,EX06,EX061000
서울특별시 종로구 세종대로 198 (세종로),,2992823,12,20230706141655,http://tong.visitkorea.or.kr/cms/resource/06/2987806_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2987806_image3_1.jpg,126.9775736680,37.5741339024,20250107152114,,K-컬처 스크린(대한민국역사박물관),03141,11,110,EX,EX07,EX070200
서울특별시 동대문구 회기로 66 (청량리동),,3085029,12,20231204141612,http://tong.visitkorea.or.kr/cms/resource/74/3506274_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/3506274_image3_1.jpg,127.0436282617,37.5916636073,20250718090000,,KOCCA콘텐츠문화광장,02456,11,230,VE,VE03,VE030100
서울특별시 강남구 압구정동 394,,3074805,12,20230925120359,,,127.0244152270,37.5253320799,20241112154949,,KstarROAD 한류스타거리,06001,11,680,VE,VE04,VE040100
서울특별시 종로구 창덕궁1길 18 LG상남도서관,,2993472,12,20230712103027,,,126.9884669624,37.5796917853,20250610171244,,LG상남도서관,03057,11,110,VE,VE12,VE120300
서울특별시 강남구 영동대로 416 (대치동),B2층,2660731,12,20200623185036,http://tong.visitkorea.or.kr/cms/resource/20/3508020_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/3508020_image3_1.jpg,127.0653425868,37.5066377643,20250902145523,02-557-8030,SPA 1899,06176,11,680,EX,EX05,EX050500
서울특별시 성북구 화랑로 174 (상월곡동),11,3432643,12,20241202145539,,,127.0501050144,37.6069591684,20250801100228,,Test241202,02791,11,290,NA,NA04,NA040200
서울특별시 마포구 상암산로 76 (상암동),,2553923,12,20180717193317,http://tong.visitkorea.or.kr/cms/resource/97/3501197_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3501197_image3_1.jpg,126.8923285179,37.5792484475,20250630103120,,YTN,03926,11,440,EX,EX06,EX061000
서울특별시 서초구 양재동,236 (매헌시민의숲(양재시민의숲역)~사당역 갈림길),3526332,12,20250825141518,http://tong.visitkorea.or.kr/cms/resource/45/3526145_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3526145_image3_1.jpg,127.0373156446,37.4690527345,20250825141533,,[서울둘레길 10코스] 우면산코스,06754,11,650,VE,VE04,VE040300
서울특별시 동작구 동작대로 지하3 (사당동),사당역 갈림길~관악산공원 입구,3526339,12,20250825141907,http://tong.visitkorea.or.kr/cms/resource/54/3526154_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/3526154_image3_1.jpg,126.9816093812,37.4769147125,20250825141937,,[서울둘레길 11코스] 관악산코스,07025,11,590,VE,VE04,VE040300
서울특별시 관악구 신림동,산 32-15 (관악산공원 입구~석수역),3526341,12,20250825143314,http://tong.visitkorea.or.kr/cms/resource/69/3526169_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3526169_image3_1.jpg,126.9463156158,37.4682511983,20250825143332,,[서울둘레길 12코스] 호암산코스,08706,11,620,VE,VE04,VE040300
서울특별시 구로구 구로동,642-76 (구일역~가양역),3526342,12,20250825143813,http://tong.visitkorea.or.kr/cms/resource/86/3526186_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/3526186_image3_1.jpg,126.8710133591,37.4960521803,20250825143836,,[서울둘레길 14코스] 안양천 하류코스,08287,11,530,VE,VE04,VE040300
서울특별시 강서구 가양동,1459-11 (가양대교 남단~증산역),3526353,12,20250825144157,http://tong.visitkorea.or.kr/cms/resource/98/3526198_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/3526198_image3_1.jpg,126.8565127773,37.5637523870,20250825144210,,[서울둘레길 15코스] 노을·하늘공원코스,07521,11,500,VE,VE04,VE040300
서울특별시 은평구 증산동,(증산역~구파발역),3526354,12,20250825144556,http://tong.visitkorea.or.kr/cms/resource/15/3526215_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3526215_image3_1.jpg,126.9082130950,37.5822539377,20250825144622,,[서울둘레길 16코스] 봉산·앵봉산코스,03505,11,380,VE,VE04,VE040300
서울특별시 은평구 진관2로 지하15-25 (진관동),구파발역~북한산생태공원,3526376,12,20250825144909,http://tong.visitkorea.or.kr/cms/resource/41/3526241_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3526241_image3_1.jpg,126.9187605870,37.6368949937,20250825144928,,[서울둘레길 17코스] 북한산 은평코스,03306,11,380,VE,VE04,VE040300
서울특별시 은평구 불광동,(북한산생태공원~형제봉 입구),3526384,12,20250825150532,http://tong.visitkorea.or.kr/cms/resource/43/3526243_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/3526243_image3_1.jpg,126.9412148296,37.6109539693,20250825150544,,[서울둘레길 18코스] 북한산 종로코스,03337,11,380,VE,VE04,VE040300
서울특별시 종로구 평창동,(형제봉 입구~화계사 입구),3526391,12,20250825150714,http://tong.visitkorea.or.kr/cms/resource/71/3526271_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3526271_image3_1.jpg,126.9819138412,37.6128544782,20250825150733,,[서울둘레길 19코스] 북한산 성북코스,03011,11,110,VE,VE04,VE040300
서울특별시 강북구 화계사길 117 (수유동),화계사 입구~북한산우이역,3526413,12,20250825151221,http://tong.visitkorea.or.kr/cms/resource/67/3526267_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3526267_image3_1.jpg,127.0073331880,37.6324804306,20250825151232,,[서울둘레길 20코스] 북한산 강북코스,01095,11,305,VE,VE04,VE040300
서울특별시 강북구 삼양로 지하676 (우이동),북한산우이역~도봉산역,3526434,12,20250825151452,http://tong.visitkorea.or.kr/cms/resource/93/3526293_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3526293_image3_1.jpg,127.0128873657,37.6630825267,20250825151509,,[서울둘레길 21코스] 북한산 도봉코스,01001,11,305,VE,VE04,VE040300
